order,xcoord,line,maskgood,wv_fit,Fpeak,line_wave_init_gf,line_x_init,line_a_gf,line_base,line_c_gf,line_x_gf
9,1399.059887996234,7206.9804,1.0,7207.038186121342,2559.798783263614,7207.102779366092,1399.2158789174887,7161.120602424943,113.04343508382956,-1.0886170070489642,1399.0553982178246
9,1462.6409633769454,7158.8387,1.0,7158.898740770452,528.0155769050867,7158.930271857785,1462.7802557205941,1109.875160914726,130.68020243805498,-0.9730224781469494,1462.6585134775462
9,1478.3763620163418,7147.0416,1.0,7147.088278135181,21718.266722205615,7147.1377970930525,1478.4920525079306,65565.01260109701,203.6157415771018,-1.0916572844392096,1478.3637136472846
9,1506.80357022399,7125.82,1.0,7125.854957611856,790.7971110516119,7125.914674978405,1506.8921664745844,2114.0373394992835,99.51740239033433,-1.121428902500031,1506.7650830261937
9,1531.5077890423993,7107.4778,1.0,7107.509867010558,740.7264149775144,7107.561576999236,1531.5818429969434,1864.2571537877532,127.20615336871491,-1.0859996538824308,1531.4687710045603
9,1586.1382011624678,7067.2181,1.0,7067.294082624137,142089.757885325,7067.298207156516,1586.2468931783774,433698.139359573,937.88859973941,-1.1428998012215055,1586.1374610106402
9,1636.9984495397587,7030.2514,1.0,7030.286241396337,3767.8224299388316,7030.2678884059915,1637.0263167804303,10942.24666642101,94.99449534523839,-1.1485302671264883,1637.0035376120209
9,1727.4914752452414,6965.4307,1.0,6965.460276065705,109971.41378415398,6965.427313358103,1727.4703055890348,360005.07538569224,686.6685733738983,-1.195424389414322,1727.475078927901
9,1747.3639167778501,6951.4776,1.0,6951.397881287433,281.3308135120432,6951.350776869363,1747.1799638092484,640.0509797574199,94.2274628185236,-1.2281764409930223,1747.3595192383093
9,1766.8420285574439,6937.6642,1.0,6937.674804635616,1467.4969629393097,6937.639168349295,1766.7785908915553,4314.846313947714,105.92568579300405,-1.1974759221609756,1766.8141822947387
9,1838.5926049483314,6888.1742,1.0,6887.636211500598,388.48655336596266,6887.681597709185,1837.7167514607995,1063.881264485118,96.00004055476194,1.3590486978427527,1838.4286226177967
9,1862.2861620903298,6871.2891,1.0,6871.288686199085,2924.750236393069,6871.225739235244,1862.183958066218,9236.944088148308,108.73073954015928,-1.2204955986661705,1862.2760348304416
9,1876.6652255422323,6861.2688,1.0,6861.410270083488,306.34808075573727,6861.329551787967,1876.7689459787284,665.7446074548936,99.56615932982828,1.2149962878134744,1876.6803761669835
9,2017.1345180357384,6766.6117,1.0,6766.588653519878,198.69563471762916,6766.555229291486,2017.04247369907,497.9170290415619,66.80148039198359,1.4073652677770334,2017.127565207405
9,2037.8967617939002,6752.8335,1.0,6752.8310674250815,1844.7018960612209,6752.829560920304,2037.8532285523233,5749.313765451657,158.00671078455318,-1.310419853682644,2037.8591925263297
9,2142.642956275664,6684.2929,1.0,6684.431326409123,207.98657589203657,6684.54363502723,2142.9649908334172,346.3925336543826,75.75429860999216,-0.9036925014721874,2142.5755144166224
9,2153.742546579593,6677.2817,1.0,6677.281701143274,802.8121708226607,6677.393798480437,2153.8718003323356,2819.5829660335153,65.7165959541779,-1.3986055858107722,2153.697196336356
9,2171.1275280188847,6666.3588,1.0,6666.121339552117,176.39876610887669,6666.2858913618875,2170.92308060238,394.5595408242844,75.30107335806932,1.6047214664330143,2171.037135661379
9,2206.032087949523,6643.6976,1.0,6643.853898640656,187.17175383652693,6644.02278177295,2206.5333882047316,535.4941642788,76.32597696108843,1.561227608263347,2206.020086163797
10,118.7883484334784,9354.2198,1.0,9354.00331457078,456.65644049552196,9354.001285032642,118.60538023368554,939.3898944534611,76.18600088497456,-0.9269282886840473,118.79356685157686
10,231.71085939214348,9224.4992,1.0,9224.685875270141,7390.34747071506,9224.66304507454,231.86529237572807,20474.226666452563,285.13157746263323,-1.0551545885983944,231.72027643007002
10,258.3974120655229,9194.6385,1.0,9194.635496397073,263.4654122190774,9194.46485464063,258.381050350451,424.9659802787203,87.5827387401999,0.7599612889262064,258.5357405970866
10,322.4590459519641,9122.9674,1.0,9123.277543806043,28116.67548131788,9123.23780853113,322.7197267309835,79733.46573262835,901.8894250354166,-1.043950608303854,322.47512034792055
10,662.6563402135148,8761.6862,1.0,8761.88818328189,423.2835065106246,8761.901121945219,662.8209430401746,952.5275660620258,77.82692908237814,-0.9680088111527907,662.6104003371998
10,735.0673458370704,8688.6213,1.0,8688.583862804862,234.94539561985275,8688.4482177155,734.9981621836132,415.2670098758792,74.63589497884402,-1.0064287063951123,735.170584963366
10,755.6740752965165,8667.9442,1.0,8667.944206761174,29396.49458609095,8667.930947546372,755.6428717057945,84894.08036595902,313.9922733242858,-1.0552125029923856,755.6561342331427
10,803.4414736612875,8620.4602,1.0,8620.47193151818,466.7352777091997,8620.440024026355,803.4240808098067,1192.6753850988366,82.21733486716029,-1.1145835506047383,803.4444943519007
10,818.3498948228832,8605.7762,1.0,8605.76095758572,672.9119386816459,8605.733611397765,818.3058804151003,1578.4726464435544,108.97678500625959,-1.000298967303464,818.3491177224967
10,904.9039480290637,8521.4422,1.0,8521.327927820796,148133.7447178385,8521.343857782833,904.7623545705209,408843.68545597006,1275.8319926539089,-1.0570069321799278,904.8641577093548
10,1006.2384865622889,8424.6475,1.0,8424.546194058436,330490.7488607837,8424.536955878706,1006.1160534640471,952475.7193123306,1861.747594686357,-1.0610227292756271,1006.233140138439
10,1023.7254670431583,8408.2096,1.0,8408.066066724856,286269.64396751544,8408.08178657783,1023.5593276335559,825174.2724420688,2339.784859435017,-1.0549601524608454,1023.6952212046997
10,1048.1662402439963,8384.724,1.0,8385.14006240627,423.47490649693657,8385.323336637868,1048.5998501063298,1016.1924643492454,197.9163810389521,1.783756626837161,1047.9590676472862
10,1179.151903325862,8264.5225,1.0,8264.373253883696,206793.41128460396,8264.433778118138,1178.9899936892773,595737.8441581969,1002.5035618179819,-1.0780916639230853,1179.0876489394832
10,1346.3032530982578,8115.311,1.0,8115.250356724703,531946.5575009261,8115.275462490477,1346.254722110999,1617616.2767135021,2861.07344858982,-1.1095414146471256,1346.2953022119648
10,1359.56528102824,8103.6931,1.0,8103.651483937194,337770.28108498116,8103.689355949236,1359.5397388330582,1028227.884398118,2138.7353756519833,-1.0995975752761369,1359.5440263302776
10,1402.2639666136374,8066.6046,1.0,8066.535446091029,255.83688779675825,8066.463721615196,1402.2104765289307,185.20086036429043,164.61318071701314,-0.6267656987395281,1402.3733273051748
10,1417.72980109547,8053.3085,1.0,8053.176980894516,1134.6248923504327,8053.227610587932,1417.6052204059824,2726.456335125769,205.86919618839187,-1.0741864555194878,1417.6990327339274
10,1425.8482021042034,8046.1169,1.0,8046.182841839066,580.7863399895989,8046.152328983412,1425.9535259916354,953.6904259447184,207.68313221402545,-0.9751653020449726,1425.912365040026
10,1436.4514408396221,8037.2183,1.0,8037.066635543441,499.221594558009,8037.097976897499,1436.3045333563282,904.8005725951919,189.7764528158188,-1.0260628325093253,1436.4446592169654
10,1462.4615452383323,8014.7857,1.0,8014.793471041916,337068.4563380422,8014.833987492918,1462.5026904003112,1053040.97675373,1909.5188194119107,-1.1320188094645378,1462.4461359740899
10,1472.6013294595318,8006.1567,1.0,8006.144698064248,219089.01792359384,8006.190024360629,1472.6201484197109,680795.999753339,1608.8017249461936,-1.1310884759390545,1472.5810336835355
10,1541.1000492214325,7948.1964,1.0,7948.216814205743,238909.98646643787,7948.251869215218,1541.1623673408394,729713.5796455992,1255.8635092692246,-1.1603008132123533,1541.096274353932
10,1541.100068175693,7948.1764,1.0,7948.216798295918,238909.04823047292,7948.25186920028,1541.1861978517436,729713.5998553066,1255.8635092692246,-1.1603008775470116,1541.096274371731
10,1579.1516912437748,7916.442,1.0,7916.409069362106,224.19281291776215,7916.350522860083,1579.1522936425686,357.17877556702047,112.76561764885943,-1.0878871427469468,1579.2621955233094
10,1609.6060598209021,7891.075,1.0,7891.141227251943,1389.425271099825,7891.192406238176,1609.7276441690258,4135.539312305954,93.18344363438365,-1.1632229716765572,1609.5856678708199
10,1637.2317472753973,7868.1946,1.0,7868.364845340115,388.064711942168,7868.414548141507,1637.481216674243,898.1677384793396,80.37654201310649,1.153249499165513,1637.2136158041792
10,1884.959237657616,7670.0575,1.0,7670.137123059289,255.58922014940163,7670.238077791728,1885.0902945218497,478.8629863720957,109.12691212616816,1.200898662390183,1884.8584474700635
10,1930.0867598852633,7635.106,1.0,7635.168222839251,269619.9113982655,7635.188323602659,1930.188370448588,933796.9325340274,3460.7074902453737,1.3522943502201141,1930.0816157924478
10,2089.141245201484,7514.6518,1.0,7514.651933640699,113296.2351054413,7514.639923587548,2089.11564368474,414370.1275919837,2129.2120201840853,1.4291033055322688,2089.1315919106287
10,2103.699372798371,7503.8691,1.0,7503.831641602627,144628.71992187205,7503.835334008707,2103.617170160176,528976.9789773889,5205.271057325327,1.4189314944057894,2103.6626532724035
10,2130.031851583102,7484.3267,1.0,7484.348953126402,334.6634084090468,7484.292468631884,2130.0185970633097,790.8868986421303,92.35975500424131,1.3092526669670748,2130.06498346645
10,2147.8782074003857,7471.1641,1.0,7471.209827768592,291.7492215086666,7471.213563111074,2147.8885005405255,921.9285776481879,84.79896977309674,1.528830158527848,2147.821220610818
10,2196.8029489777637,7435.3683,1.0,7435.457657067309,580.2582086200613,7435.431561017497,2196.847836010165,1621.0073305018386,124.77492882123695,-1.379448627938882,2196.760844680116
10,2211.00254435036,7425.2942,1.0,7425.15448936008,252.36540173674862,7425.150180969346,2210.7234567900955,631.1730400852567,77.77283000094019,1.546858791832088,2210.922119894965
10,2255.834117724331,7392.9801,1.0,7392.840518199497,270.2015100288574,7392.804368241108,2255.52436858924,849.3842233849994,91.40873312468071,1.6721710238633831,2255.7692330612713
10,2268.2909407061497,7383.9805,1.0,7383.919826549693,63243.580077314924,7383.8451146761145,2268.0821560018385,244334.1580316229,1668.8916151494118,1.4973587452888135,2268.2713539037854
10,2285.0095762347446,7372.1184,1.0,7371.986689379332,1768.0951662225111,7371.931534396034,2284.688631796322,5951.659015325097,133.04693652834263,-1.4003527581190047,2284.950714917483
10,2311.5869229366517,7353.293,1.0,7353.109952187116,616.7273332498901,7353.0248846374825,2311.171779728423,1782.4023205694966,114.45569119484415,1.3395763833844525,2311.550117476357
10,2370.5055566342894,7311.7159,1.0,7311.66940039813,290.3719867049104,7311.448765452676,2370.230801581787,533.1326280565779,108.70410362657853,1.0234804263249664,2370.6128424767358
10,2426.308141780648,7272.9359,1.0,7272.935801810176,7898.599795344949,7272.766399464261,2426.0432861047825,29883.7043506994,261.9995530998846,1.482313393190761,2426.28882773242
10,2522.6819575754994,7206.9804,1.0,7207.216726641663,405.1333886436805,7206.9827194896625,2522.649960615359,852.8718448501492,135.04750829109508,-1.2106484756818687,2522.6465248197387
10,2612.1354977784013,7147.0416,1.0,7147.545229054289,1903.4148253142869,7147.205466205335,2612.3808967941463,6103.464078105723,290.2416774962485,1.3885910838111362,2612.1329464866276
